duration,packet_rate,byte_rate,port_diversity,protocol_type,payload_entropy,failed_logins,error_rate,label,node_type
0.006876990966965479,0.8240608864214064,0.41724357823922426,0.9693411434545778,0.0,0.4599284541571459,0.0,0.8409613934906766,2,crypto
0.19209103317356893,0.4446890144774068,0.7454962384652909,0.04197853095462995,0.0,0.40882396629067375,0.0,0.01569974614150084,0,fund
0.07683143765897371,0.6410635243055788,0.38496020970210243,0.09071046457895142,0.0,0.34456723237914766,0.0,0.028995998754332508,0,crypto
0.04493863510030761,0.9609419476234007,0.8398903673783052,0.008911593983863899,0.0,0.25698627104545746,0.0,0.9439510740794876,1,retail
0.05442373652384615,0.4632852437382712,0.07458413204823844,0.006302205626798174,0.0,0.3938774350918763,0.0,0.014103471433128345,0,retail
0.029976902411715738,0.9141590979972957,0.8276613244105046,0.016024614608892873,0.0,0.40775967719941747,0.0,0.8521335812314591,1,retail
0.012965748584036553,0.9470588523699572,0.8806920670737712,0.016789403940499943,0.0,0.3458270630790311,0.0,0.8826678637238976,1,retail
1.0,0.42038227275274676,0.9486964843461138,0.0823702704273217,0.0,0.9562555008730237,0.0,0.022374852516219398,4,fund
0.003794729877935136,0.9490360902892837,0.8661359280169044,0.005863845282238385,0.0,0.39963497368077633,0.0,0.9207738605696469,1,retail
0.38972499249096393,0.5532738913002578,0.8057412947756372,0.054676768027737604,0.0,0.5087053306666183,0.0,0.017136534838340805,0,fund
0.8924259285875806,0.4069652664518879,0.3983504306358465,0.09420882163182694,0.0,0.4043480462350857,0.9362490674019972,0.04275761297567204,3,retail
0.16734959512313316,0.8436754672549553,0.9178771160056964,0.07570150223848761,0.0,0.9358175522087803,0.0,0.01691822046725213,4,crypto
0.2680958755879927,0.5589144132202551,0.7676627200996798,0.03019647738331,0.0,0.5382198101947407,0.0,0.005073986355843069,0,fund
0.015852018379252656,0.38772112508424855,0.36488932412535496,0.10340825493260004,0.0,0.41208639697221827,0.0,0.007682692324901744,0,retail
0.0019685516664277782,0.9568491383601503,0.9455764803254714,0.011597687894343574,0.0,0.4206933529608174,0.0,0.9077311224739755,1,retail
0.00778811176255451,0.960288776681175,0.9030223407055233,0.017706854984590913,0.5,0.38860964119829655,0.0,0.8668842768433715,1,crypto
0.38799946117860673,0.3696135564569073,0.7482087744194366,0.10678476092896566,0.0,0.354939311083171,0.0,0.045392577912108927,0,fund
0.07035184568944325,0.9092153564447979,0.8600067209586711,0.0,0.5,0.25930084108615087,0.0,0.88053142015829,1,crypto
0.23922862163943703,0.8334445640864135,0.280532973812252,0.12259018932631234,0.0,0.4368589654051136,0.0,0.025861056047234005,0,crypto
0.31810448684610393,0.5122677684798022,0.1558804239504001,0.07631266080345635,0.0,0.39397570761959017,0.9395069309969318,0.00898748095152888,3,retail
0.0016160718367110223,0.7349198337129,0.33529599755389017,0.9936585292874587,0.0,0.35770208116002367,0.0,0.940530943560636,2,crypto
0.15368566291598842,0.2781510358713415,0.9992038267480767,0.07875121897139227,0.0,0.9635625685152213,0.0,0.021225054983395192,4,fund
0.1325325129337229,0.7035635459850456,0.14848089378014476,0.12100622802333574,0.0,0.5315974170801028,0.0,0.017509639604436217,0,crypto
0.08571070621577849,0.48668490633421435,0.8471036831418022,0.06925372398527663,0.0,0.472149074961431,0.0,0.011287531188850708,0,fund
0.004055072150062903,0.6773250572701773,0.19387373670534094,0.06036879961660953,0.0,0.3381420023637742,0.0,0.016492107548271313,0,crypto
0.12847938446157764,0.534309881810773,0.16923429318162425,0.15719974856331298,0.0,0.3500786616889137,0.0,0.02401560568125999,0,retail
0.09521162445536827,0.5646949010387186,0.3711454265194827,0.07131866158601927,0.0,0.2867837984385988,0.0,0.02595401135710423,0,retail
0.2517043861615849,0.6638577160573023,0.27615066326159415,0.06625670291505871,0.0,0.349920565579648,0.903461950447292,0.016180897776312386,3,crypto
0.36942995779246957,0.7173966329169569,0.3907871947242428,0.07973628331089934,0.0,0.43611289589179986,0.0,0.028158516204890897,0,crypto
0.5086365368751519,0.4566755926918826,0.893301214038835,0.05714795252816542,0.0,0.354835439738434,0.0,0.009979532763712658,0,fund
0.2665485832656891,0.8846980331447603,0.32659552693544325,0.07359582089278,0.0,0.4110806369910754,0.0,0.027642521986090234,0,crypto
0.010642930291424267,0.40107981648097,0.21395866347160475,0.06846333367310524,0.0,0.48050342473715524,0.0,0.014231081304768512,0,retail
0.0005429161112912201,0.3928325963442563,0.19761814805109457,0.1186521902053547,0.0,0.43716132841942795,0.0,0.01440258025271728,0,retail
0.5572254530522481,0.5505025114660821,0.3488044079378749,0.12740402285225605,0.0,0.3904119264507521,0.0,0.021137294602129805,0,retail
0.026624296965929554,0.9621622778243666,0.8249606808791203,0.019535094509552778,0.0,0.29671004888410357,0.0,0.9221013260938976,1,retail
0.2753554625873879,0.4295550450979153,0.14197480632564727,0.08048160255931792,0.0,0.3808657067175865,0.0,0.02823104975745007,0,retail
0.1560599030512054,0.17109387430670028,0.9432481917452507,0.11644166179059644,0.0,0.32953090844093913,0.0,0.011181211049559358,0,fund
0.15248277160980564,0.751260497237622,0.31818662550584953,0.08744661758901008,0.0,0.3632511280367805,0.0,0.011501556305352082,0,crypto
0.014284107128230352,0.9310531724011575,0.962859914054657,0.0053318094536853764,0.0,0.3968950173823979,0.0,1.0,1,retail
0.2562086195289811,0.41822406046566535,0.386960592010566,0.12066913576414853,0.0,0.4330747922578961,0.0,0.03876795812558066,0,retail
0.3506603030061472,0.6888027479405382,0.3326423365070714,0.06779167298383756,0.0,0.2838236765223282,0.0,0.028136885759566507,0,crypto
0.4229966644759064,0.24988355516569133,0.7797153780329849,0.08140746304850777,0.0,0.5425730894828863,0.0,0.02590274619061788,0,fund
0.03310210182482434,0.5882024496475033,0.43454200461549775,0.1277955987991819,0.0,0.3591027458855052,0.0,0.010103951797414192,0,retail
0.041237838309981185,0.3874213079900352,0.25265738072995036,0.10855649054085661,0.0,0.31562904889071264,0.0,0.012705258976961696,0,retail
0.011263629848658759,0.8070996467205255,0.24171993985870022,0.10556739467090805,0.0,0.21434101008174958,0.0,0.01770120428553613,0,crypto
1.0,0.46281400134806694,0.7556520107514711,0.08247967878335095,0.0,0.3847270806889326,0.0,0.023129741518168517,0,fund
0.10857524325120141,0.37690654697913223,0.3696206364813418,0.13546868284836036,0.0,0.4901252023638206,0.0,0.017311113094451696,0,retail
1.0,0.5893474091258329,0.9227901397935928,0.08447859690417434,0.0,0.9490628211751921,0.0,0.02674280468746775,4,crypto
0.36226775576211384,0.23492642805514388,0.3700942261446077,0.087044422603867,0.0,0.5454415686368893,0.0,0.004653215180172442,0,retail
0.10122180405657329,0.6796032708335278,0.8289842264168469,0.07235536194882906,0.0,0.3880097626590031,0.0,0.025277647609316608,0,fund
0.3729706922048602,0.5222203346207938,0.9444701610070096,0.05688433367497692,0.0,0.9792558138070139,0.0,0.04571372359688783,4,fund
0.0027281181409728856,0.9772630620421341,0.8884959779264832,0.011651595341213081,0.5,0.26453870602321683,0.0,0.9348003963025631,1,crypto
0.4739724353518301,0.2758498769050878,0.8976092696397466,0.11947299524846479,0.0,0.9183614118423256,0.0,0.027563515692873814,4,fund
0.0011362794738770058,0.815390088444603,0.39718226901727355,0.9257966321468675,0.0,0.37314279416907437,0.0,0.6421451662315429,2,crypto
0.3286015904972458,0.47432640940227155,0.9103025266777783,0.11454276123394197,0.0,0.40965177807958364,0.0,0.03312091949749643,0,fund
0.19216879716167573,0.6005574045639954,0.871759157979305,0.06592556839415196,0.0,0.4421549930105433,0.0,0.03620533445165877,0,fund
0.17033218275244996,0.557049463526114,0.26767347107039435,0.11429197708669755,0.0,0.3665036127354841,0.0,0.03454927808325667,0,retail
0.803723454254378,0.41867667644770784,0.7244617067646678,0.061654465910241554,0.0,0.2874671122521422,0.0,0.010767667538890958,0,fund
0.18852933725174054,0.2648315394383667,0.2872304149389228,0.09665435866133364,0.0,0.2596170527539813,0.0,0.01876106021259441,0,retail
0.18081213037461946,0.6994663529163336,0.2341231174218643,0.0293132832176519,0.0,0.47896977601029683,0.0,0.016478270164004095,0,crypto
0.10647576368860392,0.424252042561252,0.376798326969457,0.1280371468142612,0.0,0.336243885138036,0.0,0.019242291727785465,0,retail
0.18425725372211924,0.46218099622171965,0.9586201629265203,0.05818588472525395,0.0,0.981291373560534,0.0,0.019255665708999538,4,fund
0.00750039387318367,0.9663696946927708,0.8566923827123,0.01223319865758543,0.5,0.39438674308330823,0.0,0.8914691049613683,1,crypto
0.9518485163475332,0.5356633382183454,0.5287509508152026,0.12043567343987109,0.0,0.50379248918901,0.0,0.029022546733891916,0,fund
0.23833558993764742,0.19880819967962285,0.4255756125573521,0.053161780933414886,0.0,0.3850502684670913,0.0,0.015602689417258252,0,retail
0.2167379422943957,0.414529623974104,0.4713573990822205,0.11030410997676333,0.0,0.38429910405789686,0.0,0.009058958995015529,0,retail
1.0,0.16283843352345062,0.8713399590205446,0.08141051639371236,0.0,0.4978536760473166,0.0,0.01316568209869877,0,fund
0.13070120610533692,0.23945910088154376,0.35678534737712714,0.05581909040988291,0.0,0.3839366507167413,0.0,0.022869739584539334,0,retail
0.023413333916132296,0.19147823564345612,0.16555494889657227,0.05244044160547406,0.0,0.3196687386598346,0.0,0.012322024348958717,0,retail
0.4823441050664288,0.3046540829028099,0.27248760136529254,0.09689236621917713,0.0,0.27739781264661434,0.0,0.028315427577092826,0,retail
1.0,0.42076126882280646,0.9167102914383637,0.12863325673363146,0.0,0.27440317298741257,0.0,0.020739629640735682,0,fund
0.022454126372029277,0.4515272852986766,0.9194181962551069,0.08289635790616326,0.0,0.28001304709411645,0.0,0.02631446293533938,0,fund
0.28396069509625416,0.9453842174145709,0.21676444268957712,0.09414246669159212,0.0,0.3558221564575223,0.0,0.026329318177555107,0,crypto
0.1797589048373838,0.3159889921416662,0.31646978274371407,0.06912394924701913,0.0,0.44670403009250326,0.0,0.02543499102789342,0,retail
0.06608756503376409,0.5083609653905471,0.2764543277795306,0.08306386762613101,0.0,0.44408541963807263,0.0,0.020388776079229468,0,retail
0.03971761130938798,0.9526513213592956,0.9050828356998184,0.01031808879975085,0.0,0.4656385950616981,0.0,0.8744858761308224,1,retail
0.0545429372889352,0.35258544188765434,0.20717305485835494,0.09783106426769508,0.0,0.48321647425789305,0.0,0.019052466264215976,0,retail
0.24488818950558514,0.3310459678919634,0.8494955517561525,0.09254757664358002,0.0,0.43203296233907496,0.0,0.01774286352430667,0,fund
0.7946326935948816,0.4003414751178411,0.16401438590200806,0.10238760698081661,0.0,0.45163873449128605,0.0,0.0416325472330546,0,retail
0.06663157256061371,0.6953579629258599,0.2670085264866526,0.06946577918537483,0.0,0.4885910742670971,0.0,0.025571786606692487,0,crypto
0.7854135561854674,0.3296105349699566,0.9758513988677452,0.06786002530078862,0.0,0.9295362619043245,0.0,0.02174639269367828,4,fund
0.051697176446659936,0.9466288825187448,0.906830238585228,0.007715163382112875,0.5,0.5380333020044373,0.0,0.8954803287252766,1,crypto
0.38511730037153175,0.2775064949811048,0.4298659734164335,0.08323039609179815,0.0,0.46672685748866427,0.0,0.015052966310822175,0,retail
0.009615051902006438,0.9832027390689648,0.847720699182225,0.01121669724661346,0.5,0.45066140018428613,0.0,0.8903505576857468,1,crypto
0.4051768389445332,0.4352055396514297,0.35024221291904123,0.13162490891358603,0.0,0.601243696629938,0.0,0.0034358629452484364,0,retail
0.05735469523320893,0.38413445041314137,0.6813358482634952,0.06889371731560251,0.0,0.4018646080708696,0.0,0.0135002678813653,0,fund
0.9553635233589837,0.493722362153485,0.6969282497198477,0.07850700471052746,0.0,0.4299982350671767,0.0,0.012426004831016909,0,fund
0.1352952026818662,0.4128104414910789,0.2318948342525119,0.10521930646966172,0.0,0.34779008165580877,0.0,0.015538165667852204,0,retail
0.09967849941714345,0.2110459269054469,0.547227946227266,0.06512401465978146,0.0,0.48188172179725286,0.0,0.009063710539366051,0,retail
0.3185049454770701,0.4939848103529688,0.38460135446712684,0.07029931363141374,0.0,0.40380828414514813,0.916412174927699,0.0052749162195899115,3,retail
0.43752785614360995,0.3752822617479403,0.7318015752002202,0.04995139970315254,0.0,0.3775119765691236,0.0,0.037976865268495225,0,fund
0.8542677108260367,0.464084286126701,0.9511587970227549,0.08398342094792466,0.0,0.9565613661927096,0.0,0.033831450008722744,4,fund
0.9178847226987743,0.36645878563058093,1.0,0.09954227842781067,0.0,0.5581235418982582,0.0,0.033514784294735075,0,fund
0.14947956279175392,0.7464134660223303,0.263047838317777,0.08613648188272237,0.0,0.31747390025038735,0.0,0.014707017624537803,0,crypto
0.008928702802332428,0.5688778989824884,0.4198444952831686,0.0653090157641507,0.0,0.6475239212496762,0.0,0.018243986992889673,0,crypto
0.006226423304723896,0.324038115895169,0.2742623462576655,0.029942477783672324,0.0,0.43193784980842237,0.0,0.02647195939702741,0,retail
0.0008950535862856939,0.9582443680448787,0.9284354505505464,0.0022823109408244384,0.0,0.4277922109313863,0.0,0.9526777425293025,1,retail
0.17946942438818186,0.7439302757681471,0.4476540349725896,0.12140274062442355,0.0,0.3499549838792377,0.0,0.02395803533437409,0,crypto
0.16272575501229716,0.3974445929008555,0.9172729019259365,0.09630800463783297,0.0,0.3703508534331115,0.0,0.02771698710648345,0,fund
0.02002186722096228,0.11514573793699245,0.16749235290639528,0.1121915647700938,0.0,0.4837607339714652,0.0,0.017047377672923105,0,retail
0.296978338141433,0.24441013495101047,0.2727604029500191,0.017145274319600445,0.0,0.42033391137969617,0.0,0.017407495574197743,0,retail
0.03812614111824427,0.8353605841506192,0.17034982325191708,0.9794059777452012,0.0,0.26906200069605274,0.0,0.837582696931193,2,crypto
0.07121581283417075,0.3838791531430132,0.7928398740585937,0.07888333290470476,0.0,0.4582103634909584,0.0,0.020519458858072995,0,fund
0.050901349169031065,0.4190937750773316,0.21054367675862157,0.053566785514206156,0.0,0.5292766802670995,0.0,0.03971668750461817,0,retail
0.989284713359025,0.3786864663332679,0.9732454845021254,0.11257599025603418,0.0,0.9392018814574894,0.0,0.049377528471677735,4,fund
0.013995437519259281,0.7986602826682169,0.718992691579051,0.9636754226924608,0.0,0.35249307928012374,0.0,0.7633415695677214,2,fund
0.5345811014598346,0.5105525932957984,0.418703030556038,0.09916190666087554,0.0,0.3085596069815613,0.0,0.03633431532301096,0,retail
0.1041032803545722,0.28536546069813123,0.6386531339731598,0.10793028392983565,0.0,0.3732393994914603,0.0,0.022061909820293265,0,fund
0.017158874902256593,0.9627079386442979,0.8424972206483736,0.01062788226735771,0.5,0.4455960244273106,0.0,0.8930771270286453,1,crypto
0.18823547297513482,0.7015579047581467,0.0980444451022831,0.11214202731121165,0.0,0.5769753047507749,0.0,0.031119877138106447,0,crypto
0.002955136354524471,0.2811513278073568,0.3312079418819669,0.11807531547629388,0.0,0.45581897025195633,0.0,0.051419669772877985,0,retail
0.015585932365208683,0.4033027042965798,0.6843255774948052,0.03401612443212964,0.0,0.5156307751666347,0.0,0.0017593012610706317,0,fund
0.1594413700616086,0.785490037962071,0.39794109008340617,0.11956293847181582,0.0,0.40694873305294427,0.0,0.02916628466157529,0,crypto
0.008902756892345156,0.9302281778569816,0.7948205341392114,0.010899470755767393,0.0,0.39730507784730273,0.0,0.955680091453784,1,retail
0.7555870347888608,0.3396676434778288,0.6413188284404912,0.07597195689927469,0.0,0.3872620897522632,0.0,0.010308003896862341,0,fund
0.06999045811630628,0.45510373022425377,0.24332048269539008,0.09584976302630847,0.0,0.38849233832704294,0.0,0.027962088084525216,0,retail
0.23298665925285023,0.41252245026479073,0.9412177507361165,0.08366892509096852,0.0,0.9699927420225191,0.0,0.020488600703257042,4,fund
1.0,0.2703624080736158,0.8316742058804438,0.12528987375188122,0.0,0.33141804642066197,0.0,0.009417003950408731,0,fund
0.06103625369533352,0.9382788579625875,0.9734026091114913,0.0005390787558816664,0.5,0.30979965298075235,0.0,0.8781003857200476,1,crypto
0.15823908267671316,0.6062220166130089,0.24425082149921662,0.038905910612627666,0.0,0.39293743613189963,0.0,0.04579709337654318,0,crypto
0.5453610857452152,0.33821873207433845,0.9896494383129562,0.13125639109300657,0.0,0.3669980277986284,0.0,0.023899605860299013,0,fund
0.19225595547001567,0.5204068018884884,0.6899220717163316,0.05866104125718387,0.0,0.3530748736349825,0.0,0.01802464774303032,0,fund
0.018311570112669005,0.9646595035852296,0.7750206271898533,0.003351783488803462,0.0,0.27547072233625575,0.0,0.8995088689155073,1,retail
1.0,0.4113400063272605,0.853875599244637,0.052379792207619014,0.0,0.41354886592288626,0.0,0.005862855030950197,0,fund
1.0,0.39799811006555713,0.8383611970787933,0.05260403282655167,0.0,0.3774255536779801,0.0,0.028653169020203803,0,fund
0.05247266204806018,0.9641621735337718,0.8978351158397292,0.006070052697460253,0.0,0.3578024541108915,0.0,0.8467506818576889,1,retail
0.05463892672316017,0.5310073094437853,0.30391639043618585,0.085799920008582,0.0,0.3922981353438323,0.0,0.023653009930217888,0,retail
0.13909116836655108,0.5402072147217843,0.38864481970162595,0.011180709798992439,0.0,0.5180916888576053,0.0,0.03083584900742299,0,retail
0.38232038359179576,0.33319095463569515,0.9130459605462689,0.07475120729913774,0.0,0.9610107163118801,0.0,0.025365098435704038,4,fund
0.13053715522183024,0.4170497235040431,0.391237461396287,0.032068642406797736,0.0,0.35869951872502986,0.0,0.029317760974087056,0,retail
0.031652422209052206,0.6390487797840716,0.2813028697014554,0.08169949774691322,0.0,0.4423754203485385,0.0,0.01929501221940909,0,crypto
0.3663833912075112,0.44865016438262023,0.37257668231630325,0.0662312934252628,0.0,0.26748537078630796,0.8667508082914372,0.03256436342345189,3,retail
1.0,0.4278329061220215,0.3148667457202111,0.06988742086645883,0.0,0.3509277869167248,0.0,0.01697530313511872,0,retail
1.0,0.443693816974635,0.41906462747863416,0.10848662406323971,0.0,0.2812081625240077,0.0,0.0,0,retail
0.005839858845415399,0.9583641322550907,0.8449092128985215,0.0071640379059366086,0.5,0.24448100564118938,0.0,0.8844232849002786,1,crypto
0.06017054080436526,0.3453755551747517,0.33918040054025467,0.035632652936776144,0.0,0.4146687935823325,0.0,0.019846901508270044,0,retail
0.2077425968626351,0.7579291499601088,0.12571756682664245,0.07985114047879886,0.0,0.3688322714512966,0.0,0.02553833331781546,0,crypto
0.28285553785295553,0.3125179619923881,0.5723626491407998,0.08854669677716596,0.0,0.41656750897863615,0.0,0.03142326454538352,0,fund
0.53276518850327,0.2879177634479613,0.3808929200471298,0.05868642350495146,0.0,0.3985320783276715,0.0,0.03311783900207576,0,retail
0.0514861115825927,0.687621041218908,0.3976148358084709,0.07909653598699701,0.0,0.42073744146746084,0.0,0.027930563806574292,0,crypto
0.0024364760019591944,0.82277522598193,0.16528737104703034,0.05085157884468046,0.0,0.49603311263555405,0.0,0.013431057210286042,0,crypto
0.04576461355517032,0.9506970575278353,0.8069308148821628,0.005597690175887971,0.5,0.3884215478971424,0.0,0.9384879741838047,1,crypto
1.0,0.39471400457086997,0.9143879039594526,0.08805776836589771,0.0,0.9671841880091567,0.0,0.02507835756289624,4,fund
0.18252527859655082,0.6761466553157333,0.22209861569663075,0.01503064314787629,0.0,0.47794097777030464,0.0,0.01488549444449769,0,crypto
0.13705478668628326,0.3239599925666694,0.17875427211507722,0.11406455049088311,0.0,0.37200174982764667,0.0,0.025494747924987342,0,retail
0.2813336441646111,0.8213731437725842,0.2859957148057762,0.10665796640992624,0.0,0.4587559226790124,0.0,0.009611981719974442,0,crypto
0.004818435816877039,0.7993307692173481,0.9729891154519836,0.9707283346479009,0.0,0.4257992572538254,0.0,0.7160640782377511,2,fund
0.5354679027420194,0.3059851085563287,0.6100823612084533,0.08235288197055929,0.0,0.5449100022931985,0.0,0.026235488569016373,0,fund
0.41933941964990384,0.5806845353901267,0.27671065867629013,0.11980428260125972,0.0,0.4197621314884091,0.0,0.025391321031828055,0,crypto
0.3219585637803497,0.7341629219369114,0.32606628331504073,0.03798476119175171,0.0,0.45758698326971126,0.0,0.03446503935946578,0,crypto
0.03403142683542813,0.9659560534609883,0.8817120571529611,0.012376427946599457,0.5,0.4189139741009959,0.0,0.9092605095718229,1,crypto
0.3571884363062217,0.06483894830953219,0.8589056947405868,0.09016161508608907,0.0,0.2640920640157084,0.0,0.03457195759956246,0,fund
0.03929365045250907,0.358380599726986,0.1819217937349661,0.10941454998561717,0.0,0.3795294913863575,0.0,0.03792155910760632,0,retail
0.16487206412057612,0.4081100244040022,0.5061503576636398,0.11625098691779427,0.0,0.481925002064917,0.0,0.02592526949201183,0,retail
0.0777534604008388,0.6007657160125148,0.33858843830843255,0.11202797902437471,0.0,0.4678663600301064,0.0,0.020815630349843656,0,crypto
0.07955676306647307,0.5306557461764347,0.21567393957062572,0.07594271313103906,0.0,0.4384047664069347,0.0,0.006345379778078197,0,retail
0.14174034865841817,0.9311316896998324,0.8925046994658404,0.0143785793120049,0.5,0.5816692224828437,0.0,0.9142466750889937,1,crypto
0.004897838254106064,0.7048674838326825,0.24722231357540606,0.10314316975747473,0.0,0.2483228126954169,0.0,0.021702983621623942,0,crypto
0.38309483935941696,0.34165876441318704,0.1699098243485874,0.03799384869892673,0.0,0.17550263124011656,0.0,0.026938557630079216,0,retail
0.03067621300041204,0.38971644797756005,0.7725771642945469,0.05002061727049588,0.0,0.39570043928247,0.0,0.028129571123656494,0,fund
0.011749405364967493,0.30236247287166285,0.2107544160643096,0.09065067363264549,0.0,0.38231095237691987,0.0,0.01159718569342871,0,retail
1.0,0.3077169810273167,0.7282176613948278,0.06546917167182933,0.0,0.4842445946412304,0.0,0.04033305298603465,0,fund
0.10589828438371228,0.47368438970924337,0.27186724428817866,0.08200972151674615,0.0,0.44127513741632796,0.0,0.004374541431134572,0,retail
0.7779626983600333,0.3470947322653705,0.3446000094667186,0.058901854323095804,0.0,0.35541751007167355,0.0,0.009359657647989026,0,retail
0.04118817425583973,0.777521198088736,0.26847351557584537,0.939683563620432,0.0,0.35665320098650866,0.0,0.7549343879878377,2,crypto
0.46924710959392824,0.4239308466820346,0.9429324262712855,0.039863795263693026,0.0,0.44412474161699395,0.0,0.017633578144689542,0,fund
0.5913056057278443,0.5150290530916162,0.2551619780946118,0.14030027867900005,0.0,0.5415889936541574,0.9208317483070163,0.00965627172076402,3,retail
0.010670994701689867,0.6271997058770865,0.23715151361039533,0.09807431628318447,0.0,0.34327730306682364,0.0,0.01489563947573033,0,crypto
0.0029665097465389617,0.9903793222223972,0.7858530335350853,0.005390645141983689,0.5,0.43038942805672653,0.0,0.9505831350935385,1,crypto
0.04723000329652422,0.9874659555243509,0.9040024032857324,0.007763390521706244,0.5,0.2535385241284107,0.0,0.9512406544694045,1,crypto
